"CUSTOMER_ID","FIRST_NAME","LAST_NAME","WEALTH","INCOME","CUSTOMER_DMG_SEGMENT","CUSTOMER_VALUE_SEGMENT","OCCUPATION","HIGHEST_CREDIT_CARD_LIMIT","DELINQUENCY_STATUS","MAX_CC_SPENT_AMOUNT","MAX_CC_SPENT_AMOUNT_PREV","RESIDENTIAL_STATUS"
51179,"""Tyler""","""Hill""","Average",2750,"Segment3","Silver","Farmer",8250,"More Than Four Months",4125,2475,"Tenant"
84562,"Arthur","Ellis","Average",2750,"Segment3","Silver","Professional",8250,"Two Months Late",4125,4125,"Tenant"
84562,"""Arthur""","""Ellis""","Average",2750,"Segment3","Silver","Professional",8250,"Two Months Late",4125,4125,"Tenant"
91747,"Olivia","Watson","Average",2750,"Segment3","Silver","Professional",8250,"Two Months Late",4125,4125,"Tenant"
91747,"""Olivia""","""Watson""","Average",2750,"Segment3","Silver","Professional",8250,"Two Months Late",4125,4125,"Tenant"
10919,"Blake","Richards","Average",2750,"Segment3","Silver","Professional",8250,"One Month Late",4125,4950,"Tenant"
10919,"""Blake""","""Richards""","Average",2750,"Segment3","Silver","Professional",8250,"One Month Late",4125,4950,"Tenant"
23261,"Andrew","Myers","Poor",2750,"Segment4","Bronze","Worker",8250,"More Than Four Months",4125,5775,"Tenant"
23261,"""Andrew""","""Myers""","Poor",2750,"Segment4","Bronze","Worker",8250,"More Than Four Months",4125,5775,"Tenant"
62841,"Daniel","Richardson","Average",2750,"Segment3","Silver","",8250,"Four Months Late",4125,5775,"Tenant"
62841,"""Daniel""","""Richardson""","Average",2750,"Segment3","Silver","",8250,"Four Months Late",4125,5775,"Tenant"
2504,"Julian","Davis","Average",2750,"Segment3","Silver","Professional",8250,"More Than Four Months",4125,7425,"Tenant"
2504,"""Julian""","""Davis""","Average",2750,"Segment3","Silver","Professional",8250,"More Than Four Months",4125,7425,"Tenant"
16776,"Patrick","Taylor","Average",2750,"Segment3","Silver","Technician",8250,"Normal",4125,7425,"Tenant"
16776,"""Patrick""","""Taylor""","Average",2750,"Segment3","Silver","Technician",8250,"Normal",4125,7425,"Tenant"
35298,"Sam","Edwards","Poor",2150,"Segment4","Bronze","Manager",6450,"More Than Four Months",4515,1290,"Tenant"
35298,"""Sam""","""Edwards""","Poor",2150,"Segment4","Bronze","Manager",6450,"More Than Four Months",4515,1290,"Tenant"
62922,"Madaline","Clark","Average",2150,"Segment3","Silver","Manager",6450,"Four Months Late",4515,1290,"Tenant"
62922,"""Madaline""","""Clark""","Average",2150,"Segment3","Silver","Manager",6450,"Four Months Late",4515,1290,"Tenant"
82451,"Martin","Clark","Average",2150,"Segment3","","Clerical",6450,"Normal",4515,1290,"Tenant"
82451,"""Martin""","""Clark""","Average",2150,"Segment3","","Clerical",6450,"Normal",4515,1290,"Tenant"
92499,"Tess","Davis","Poor",2150,"Segment4","Bronze","Professional",6450,"Three Months Late",4515,2580,"Tenant"
92499,"""Tess""","""Davis""","Poor",2150,"Segment4","Bronze","Professional",6450,"Three Months Late",4515,2580,"Tenant"
94091,"Deanna","Perry","Poor",2150,"Segment4","Bronze","Manager",6450,"Normal",4515,4515,"Tenant"
94091,"""Deanna""","""Perry""","Poor",2150,"Segment4","Bronze","Manager",6450,"Normal",4515,4515,"Tenant"
51718,"Olivia","Grant","Poor",2150,"Segment4","Bronze","Clerical",6450,"Four Months Late",4515,5805,"Tenant"
51718,"""Olivia""","""Grant""","Poor",2150,"Segment4","Bronze","Clerical",6450,"Four Months Late",4515,5805,"Tenant"
90261,"Paul","Martin","Average",2750,"Segment3","Silver","Technician",8250,"More Than Four Months",4950,6600,"Tenant"
90261,"""Paul""","""Martin""","Average",2750,"Segment3","Silver","Technician",8250,"More Than Four Months",4950,6600,"Tenant"
31286,"Briony","Roberts","Poor",2750,"Segment4","Bronze","Professional",8250,"Three Months Late",4950,2475,"Tenant"
31286,"""Briony""","""Roberts""","Poor",2750,"Segment4","Bronze","Professional",8250,"Three Months Late",4950,2475,"Tenant"
78843,"James","Campbell","Poor",2750,"Segment4","Bronze","Army",8250,"More Than Four Months",4950,2475,"Tenant"
78843,"""James""","""Campbell""","Poor",2750,"Segment4","Bronze","Army",8250,"More Than Four Months",4950,2475,"Tenant"
17018,"Victoria","Thompson","Poor",2750,"Segment4","Bronze","Farmer",8250,"More Than Four Months",4950,4125,"Tenant"
17018,"""Victoria""","""Thompson""","Poor",2750,"Segment4","Bronze","Farmer",8250,"More Than Four Months",4950,4125,"Tenant"
14706,"Patrick","Walker","Poor",2750,"Segment4","Bronze","Manager",8250,"Two Months Late",4950,5775,"Tenant"
14706,"""Patrick""","""Walker""","Poor",2750,"Segment4","Bronze","Manager",8250,"Two Months Late",4950,5775,"Tenant"
30431,"Edgar","Owens","Poor",2750,"Segment4","Bronze","Manager",8250,"Three Months Late",4950,5775,"Tenant"
30431,"""Edgar""","""Owens""","Poor",2750,"Segment4","Bronze","Manager",8250,"Three Months Late",4950,5775,"Tenant"
38844,"Alissa","Davis","Poor",2750,"Segment4","Bronze","Worker",8250,"Three Months Late",4950,7425,"Tenant"
38844,"""Alissa""","""Davis""","Poor",2750,"Segment4","Bronze","Worker",8250,"Three Months Late",4950,7425,"Tenant"
65117,"Max","Harris","Poor",2750,"Segment4","Bronze","Manager",8250,"Three Months Late",4950,7425,"Tenant"
65117,"""Max""","""Harris""","Poor",2750,"Segment4","Bronze","Manager",8250,"Three Months Late",4950,7425,"Tenant"
79703,"Sawyer","Harris","Poor",2750,"Segment4","Bronze","Farmer",8250,"Two Months Late",4950,7425,"Tenant"
79703,"""Sawyer""","""Harris""","Poor",2750,"Segment4","Bronze","Farmer",8250,"Two Months Late",4950,7425,"Tenant"
13739,"Alina","Montgomery","Average",2150,"Segment3","Silver","Army",6450,"",5160,645,"Tenant"
13739,"""Alina""","""Montgomery""","Average",2150,"Segment3","Silver","Army",6450,"",5160,645,"Tenant"
57479,"William","Campbell","Poor",2150,"Segment4","Bronze","Technician",6450,"More Than Four Months",5160,1290,"Tenant"
57479,"""William""","""Campbell""","Poor",2150,"Segment4","Bronze","Technician",6450,"More Than Four Months",5160,1290,"Tenant"
89719,"Sofia","Scott","Poor",2150,"Segment4","Bronze","Army",6450,"Normal",5160,1290,"Tenant"
89719,"""Sofia""","""Scott""","Poor",2150,"Segment4","Bronze","Army",6450,"Normal",5160,1290,"Tenant"
42494,"Alissa","Perry","Poor",2150,"Segment4","Bronze","Manager",6450,"More Than Four Months",5160,1935,"Tenant"
42494,"""Alissa""","""Perry""","Poor",2150,"Segment4","Bronze","Manager",6450,"More Than Four Months",5160,1935,"Tenant"
53704,"Belinda","Crawford","Average",2150,"Segment3","Silver","Technician",6450,"Three Months Late",5160,1935,"Tenant"
53704,"""Belinda""","""Crawford""","Average",2150,"Segment3","Silver","Technician",6450,"Three Months Late",5160,1935,"Tenant"
445,"Elise","Casey","Average",2150,"Segment3","Silver","Manager",6450,"Four Months Late",5160,2580,"Tenant"
445,"""Elise""","""Casey""","Average",2150,"Segment3","Silver","Manager",6450,"Four Months Late",5160,2580,"Tenant"
26069,"Hailey","Davis","Poor",2150,"Segment4","Bronze","Army",6450,"One Month Late",5160,2580,"Tenant"
26069,"""Hailey""","""Davis""","Poor",2150,"Segment4","Bronze","Army",6450,"One Month Late",5160,2580,"Tenant"
28377,"Garry","Holmes","Average",2150,"Segment3","Silver","Clerical",6450,"Three Months Late",5160,2580,"Tenant"
28377,"""Garry""","""Holmes""","Average",2150,"Segment3","Silver","Clerical",6450,"Three Months Late",5160,2580,"Tenant"
62945,"Briony","Thomas","Poor",2150,"Segment4","Bronze","Professional",6450,"Three Months Late",5160,3225,"Tenant"
62945,"""Briony""","""Thomas""","Poor",2150,"Segment4","Bronze","Professional",6450,"Three Months Late",5160,3225,"Tenant"
18662,"Maya","Warren","Average",2150,"Segment3","Silver","Clerical",6450,"Three Months Late",5160,3870,"Tenant"
18662,"""Maya""","""Warren""","Average",2150,"Segment3","Silver","Clerical",6450,"Three Months Late",5160,3870,"Tenant"
32035,"Lydia","Moore","Poor",2150,"Segment4","Bronze","Professional",6450,"More Than Four Months",5160,5160,"Tenant"
32035,"""Lydia""","""Moore""","Poor",2150,"Segment4","Bronze","Professional",6450,"More Than Four Months",5160,5160,"Tenant"
62216,"Sawyer","Wright","Poor",2150,"Segment4","Bronze","Army",6450,"More Than Four Months",5160,5160,"Tenant"
62216,"""Sawyer""","""Wright""","Poor",2150,"Segment4","Bronze","Army",6450,"More Than Four Months",5160,5160,"Tenant"
27972,"Victoria","Smith","Average",2150,"Segment3","Silver","Army",6450,"Normal",5160,5805,"Tenant"
27972,"""Victoria""","""Smith""","Average",2150,"Segment3","Silver","Army",6450,"Normal",5160,5805,"Tenant"
32293,"Reid","Barrett","Average",2150,"Segment3","Silver","Worker",6450,"Normal",5160,5805,"Tenant"
32293,"""Reid""","""Barrett""","Average",2150,"Segment3","Silver","Worker",6450,"Normal",5160,5805,"Tenant"
66679,"Aiden","Harris","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",5625,,"Owner"
66679,"""Aiden""","""Harris""","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",5625,,"Owner"
47451,"Emily","Fowler","Very Rich",6250,"Segment1","Gold","Professional",18750,"One Month Late",5625,7500,"Owner"
47451,"""Emily""","""Fowler""","Very Rich",6250,"Segment1","Gold","Professional",18750,"One Month Late",5625,7500,"Owner"
78807,"Ellia","Mason","Average",3750,"Segment3","Silver","Technician",11250,"Two Months Late",5625,1125,"Tenant"
78807,"""Ellia""","""Mason""","Average",3750,"Segment3","Silver","Technician",11250,"Two Months Late",5625,1125,"Tenant"
4248,"Reid","Warren","Rich",6250,"Segment2","Silver","Professional",18750,"Normal",5625,1875,"Tenant"
4248,"""Reid""","""Warren""","Rich",6250,"Segment2","Silver","Professional",18750,"Normal",5625,1875,"Tenant"
32618,"Alford","Johnston","Average",3750,"Segment3","Silver","Farmer",11250,"Two Months Late",5625,2250,"Tenant"
32618,"""Alford""","""Johnston""","Average",3750,"Segment3","Silver","Farmer",11250,"Two Months Late",5625,2250,"Tenant"
60726,"Sienna","Johnson","Very Rich",6250,"Segment1","Gold","Manager",18750,"Normal",5625,9375,"Owner"
60726,"""Sienna""","""Johnson""","Very Rich",6250,"Segment1","Gold","Manager",18750,"Normal",5625,9375,"Owner"
31932,"Amanda","Gray","Rich",3750,"Segment2","Silver","Manager",11250,"One Month Late",5625,10125,"Owner"
31932,"""Amanda""","""Gray""","Rich",3750,"Segment2","Silver","Manager",11250,"One Month Late",5625,10125,"Owner"
20235,"Roland","Bennett","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",5625,13125,"Owner"
20235,"""Roland""","""Bennett""","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",5625,13125,"Owner"
9277,"Jack","Mason","Poor",,"Segment4","Bronze","Clerical",8250,"Four Months Late",5775,3300,"Tenant"
9277,"""Jack""","""Mason""","Poor",,"Segment4","Bronze","Clerical",8250,"Four Months Late",5775,3300,"Tenant"
64869,"Miley","Crawford","Average",2750,"Segment3","Silver","Technician",8250,"Four Months Late",5775,825,"Tenant"
64869,"""Miley""","""Crawford""","Average",2750,"Segment3","Silver","Technician",8250,"Four Months Late",5775,825,"Tenant"
77470,"Derek","Smith","Poor",2750,"Segment4","Bronze","Army",8250,"One Month Late",5775,825,"Tenant"
77470,"""Derek""","""Smith""","Poor",2750,"Segment4","Bronze","Army",8250,"One Month Late",5775,825,"Tenant"
77907,"Owen","Johnson","Poor",2750,"Segment4","Bronze","Farmer",8250,"Three Months Late",5775,1650,"Tenant"
77907,"""Owen""","""Johnson""","Poor",2750,"Segment4","Bronze","Farmer",8250,"Three Months Late",5775,1650,"Tenant"
46833,"Stuart","Myers","Average",2750,"Segment3","Silver","Professional",8250,"Normal",5775,2475,"Tenant"
46833,"""Stuart""","""Myers""","Average",2750,"Segment3","Silver","Professional",8250,"Normal",5775,2475,"Tenant"
65594,"Max","Riley","Poor",2750,"Segment4","Bronze","Worker",8250,"Four Months Late",5775,2475,"Tenant"
65594,"""Max""","""Riley""","Poor",2750,"Segment4","Bronze","Worker",8250,"Four Months Late",5775,2475,"Tenant"
38736,"Myra","Ellis","Average",2750,"Segment3","Silver","Farmer",8250,"One Month Late",5775,4125,"Tenant"
38736,"""Myra""","""Ellis""","Average",2750,"Segment3","Silver","Farmer",8250,"One Month Late",5775,4125,"Tenant"
41317,"Honey","Hill","Poor",2750,"Segment4","Bronze","Professional",8250,"Normal",5775,5775,"Tenant"
41317,"""Honey""","""Hill""","Poor",2750,"Segment4","Bronze","Professional",8250,"Normal",5775,5775,"Tenant"
27998,"Edwin","Stevens","Average",2750,"Segment3","Silver","Manager",8250,"Normal",5775,7425,"Tenant"
27998,"""Edwin""","""Stevens""","Average",2750,"Segment3","Silver","Manager",8250,"Normal",5775,7425,"Tenant"
30065,"Freddie","Perry","Average",2750,"Segment3","Silver","Army",8250,"One Month Late",5775,7425,"Tenant"
30065,"""Freddie""","""Perry""","Average",2750,"Segment3","Silver","Army",8250,"One Month Late",5775,7425,"Tenant"
31638,"Elian","Barrett","Average",2750,"Segment3","Silver","Clerical",8250,"More Than Four Months",5775,7425,"Tenant"
31638,"""Elian""","""Barrett""","Average",2750,"Segment3","Silver","Clerical",8250,"More Than Four Months",5775,7425,"Tenant"
33936,"Amanda","Kelley","Poor",2750,"Segment4","Bronze","Army",8250,"Three Months Late",5775,7425,"Tenant"
33936,"""Amanda""","""Kelley""","Poor",2750,"Segment4","Bronze","Army",8250,"Three Months Late",5775,7425,"Tenant"
21942,"Valeria","Edwards","Poor",2150,"Segment4","Bronze","Technician",6450,"Normal",5805,645,"Tenant"
21942,"""Valeria""","""Edwards""","Poor",2150,"Segment4","Bronze","Technician",6450,"Normal",5805,645,"Tenant"
4299,"Adele","Payne","Average",2150,"Segment3","Silver","Army",6450,"More Than Four Months",5805,1935,"Tenant"
4299,"""Adele""","""Payne""","Average",2150,"Segment3","Silver","Army",6450,"More Than Four Months",5805,1935,"Tenant"
68511,"Chester","Campbell","Poor",2150,"Segment4","Bronze","Technician",6450,"Two Months Late",5805,2580,"Tenant"
68511,"""Chester""","""Campbell""","Poor",2150,"Segment4","Bronze","Technician",6450,"Two Months Late",5805,2580,"Tenant"
71077,"Dale","Johnston","Average",2150,"Segment3","Silver","Army",6450,"",5805,2580,"Tenant"
71077,"""Dale""","""Johnston""","Average",2150,"Segment3","Silver","Army",6450,"",5805,2580,"Tenant"
36203,"George","Myers","Poor",2150,"Segment4","Bronze","Army",6450,"Three Months Late",5805,3225,"Tenant"
36203,"""George""","""Myers""","Poor",2150,"Segment4","Bronze","Army",6450,"Three Months Late",5805,3225,"Tenant"
97113,"Jack","Gray","Poor",2150,"Segment4","Bronze","Technician",6450,"One Month Late",5805,4515,"Tenant"
97113,"""Jack""","""Gray""","Poor",2150,"Segment4","Bronze","Technician",6450,"One Month Late",5805,4515,"Tenant"
6192,"Caroline","Alexander","Average",2150,"Segment3","Silver","Army",6450,"More Than Four Months",5805,5805,"Tenant"
6192,"""Caroline""","""Alexander""","Average",2150,"Segment3","Silver","Army",6450,"More Than Four Months",5805,5805,"Tenant"
22729,"Agata","Roberts","Rich",4250,"Segment2","","Manager",12750,"Normal",6375,5100,"Tenant"
22729,"""Agata""","""Roberts""","Rich",4250,"Segment2","","Manager",12750,"Normal",6375,5100,"Tenant"
36198,"Sawyer","Riley","Rich",4250,"Segment2","Silver","Manager",12750,"One Month Late",6375,5100,"Owner"
36198,"""Sawyer""","""Riley""","Rich",4250,"Segment2","Silver","Manager",12750,"One Month Late",6375,5100,"Owner"
39239,"Paul","Ferguson","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",6375,5100,"Tenant"
39239,"""Paul""","""Ferguson""","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",6375,5100,"Tenant"
77185,"Darcy","Hawkins","Rich",4250,"","Silver","Professional",12750,"Normal",6375,6375,"Tenant"
77185,"""Darcy""","""Hawkins""","Rich",4250,"","Silver","Professional",12750,"Normal",6375,6375,"Tenant"
88275,"Edward","Gibson","Poor",2150,"Segment4","Bronze","Farmer",6450,"Three Months Late",6450,,"Tenant"
88275,"""Edward""","""Gibson""","Poor",2150,"Segment4","Bronze","Farmer",6450,"Three Months Late",6450,,"Tenant"
46636,"Arianna","Morgan","Poor",2150,"Segment4","Bronze","Manager",6450,"Four Months Late",6450,645,"Tenant"
46636,"""Arianna""","""Morgan""","Poor",2150,"Segment4","Bronze","Manager",6450,"Four Months Late",6450,645,"Tenant"
40715,"Amy","Fowler","Poor",2150,"Segment4","","Army",6450,"More Than Four Months",6450,1935,"Tenant"
40715,"""Amy""","""Fowler""","Poor",2150,"Segment4","","Army",6450,"More Than Four Months",6450,1935,"Tenant"
66387,"Ada","Thompson","Poor",2150,"Segment4","Bronze","Manager",6450,"One Month Late",6450,1935,"Tenant"
66387,"""Ada""","""Thompson""","Poor",2150,"Segment4","Bronze","Manager",6450,"One Month Late",6450,1935,"Tenant"
28415,"Sofia","Carter","Average",2150,"Segment3","Silver","Professional",6450,"One Month Late",6450,4515,"Tenant"
28415,"""Sofia""","""Carter""","Average",2150,"Segment3","Silver","Professional",6450,"One Month Late",6450,4515,"Tenant"
58845,"Marcus","Russell","Average",2150,"Segment3","Silver","Professional",6450,"Three Months Late",6450,5160,"Tenant"
58845,"""Marcus""","""Russell""","Average",2150,"Segment3","Silver","Professional",6450,"Three Months Late",6450,5160,"Tenant"
59736,"Brooke","Williams","Average",2150,"Segment3","Silver","Clerical",6450,"Three Months Late",6450,5805,"Tenant"
59736,"""Brooke""","""Williams""","Average",2150,"Segment3","Silver","Clerical",6450,"Three Months Late",6450,5805,"Tenant"
11204,"Adele","Anderson","Average",3750,"Segment3","Silver","Professional",11250,"One Month Late",6750,5625,"Tenant"
11204,"""Adele""","""Anderson""","Average",3750,"Segment3","Silver","Professional",11250,"One Month Late",6750,5625,"Tenant"
31129,"Valeria","Perry","Average",3750,"","Silver","Farmer",11250,"Normal",6750,6750,"Tenant"
31129,"""Valeria""","""Perry""","Average",3750,"","Silver","Farmer",11250,"Normal",6750,6750,"Tenant"
38086,"Martin","Baker","Poor",2750,"Segment4","Bronze","Clerical",8250,"Normal",7425,3300,"Tenant"
38086,"""Martin""","""Baker""","Poor",2750,"Segment4","Bronze","Clerical",8250,"Normal",7425,3300,"Tenant"
86801,"Carina","Gray","Poor",2750,"Segment4","Bronze","Technician",8250,"One Month Late",7425,3300,"Tenant"
86801,"""Carina""","""Gray""","Poor",2750,"Segment4","Bronze","Technician",8250,"One Month Late",7425,3300,"Tenant"
38268,"Alina","Johnson","Poor",2750,"Segment4","Bronze","Farmer",8250,"Normal",7425,6600,"Tenant"
38268,"""Alina""","""Johnson""","Poor",2750,"Segment4","Bronze","Farmer",8250,"Normal",7425,6600,"Tenant"
51842,"Myra","Ryan","Average",2750,"Segment3","Silver","Farmer",8250,"Three Months Late",7425,6600,"Tenant"
51842,"""Myra""","""Ryan""","Average",2750,"Segment3","Silver","Farmer",8250,"Three Months Late",7425,6600,"Tenant"
14768,"Jasmine","Spencer","Poor",2750,"Segment4","Bronze","Professional",8250,"Four Months Late",7425,825,"Tenant"
14768,"""Jasmine""","""Spencer""","Poor",2750,"Segment4","Bronze","Professional",8250,"Four Months Late",7425,825,"Tenant"
35671,"Cadie","Tucker","Poor",2750,"Segment4","Bronze","Worker",8250,"Three Months Late",7425,825,"Tenant"
35671,"""Cadie""","""Tucker""","Poor",2750,"Segment4","Bronze","Worker",8250,"Three Months Late",7425,825,"Tenant"
66237,"Rosie","Wright","Poor",2750,"Segment4","Bronze","Worker",8250,"Four Months Late",7425,1650,"Tenant"
66237,"""Rosie""","""Wright""","Poor",2750,"Segment4","Bronze","Worker",8250,"Four Months Late",7425,1650,"Tenant"
40431,"Lana","Johnston","Average",2750,"Segment3","Silver","Technician",8250,"Two Months Late",7425,4125,"Tenant"
40431,"""Lana""","""Johnston""","Average",2750,"Segment3","Silver","Technician",8250,"Two Months Late",7425,4125,"Tenant"
17253,"Isabella","Ross","Average",2750,"Segment3","Silver","Army",8250,"Four Months Late",7425,4950,"Tenant"
17253,"""Isabella""","""Ross""","Average",2750,"Segment3","Silver","Army",8250,"Four Months Late",7425,4950,"Tenant"
18475,"Anna","Spencer","Average",2750,"Segment3","Silver","Clerical",8250,"Three Months Late",7425,4950,"Tenant"
18475,"""Anna""","""Spencer""","Average",2750,"Segment3","Silver","Clerical",8250,"Three Months Late",7425,4950,"Tenant"
57104,"Frederick","Morris","Average",2750,"Segment3","Silver","Farmer",8250,"More Than Four Months",7425,4950,"Tenant"
57104,"""Frederick""","""Morris""","Average",2750,"Segment3","Silver","Farmer",8250,"More Than Four Months",7425,4950,"Tenant"
84870,"Joyce","Riley","Poor",2750,"Segment4","Bronze","Army",8250,"Two Months Late",7425,4950,"Tenant"
84870,"""Joyce""","""Riley""","Poor",2750,"Segment4","Bronze","Army",8250,"Two Months Late",7425,4950,"Tenant"
68535,"Nicole","Campbell","Average",2750,"Segment3","Silver","Professional",8250,"One Month Late",7425,5775,"Tenant"
68535,"""Nicole""","""Campbell""","Average",2750,"Segment3","Silver","Professional",8250,"One Month Late",7425,5775,"Tenant"
34142,"Camila","Jones","Poor",2750,"Segment4","Bronze","Professional",8250,"Four Months Late",7425,7425,"Tenant"
34142,"""Camila""","""Jones""","Poor",2750,"Segment4","Bronze","Professional",8250,"Four Months Late",7425,7425,"Tenant"
49414,"Jenna","Evans","Poor",2750,"Segment4","Bronze","Professional",8250,"Four Months Late",7425,7425,"Tenant"
49414,"""Jenna""","""Evans""","Poor",2750,"Segment4","Bronze","Professional",8250,"Four Months Late",7425,7425,"Tenant"
34103,"Richard","Harrison","Very Rich",4250,"Segment1","Gold","Professional",12750,"Normal",7650,,"Tenant"
34103,"""Richard""","""Harrison""","Very Rich",4250,"Segment1","Gold","Professional",12750,"Normal",7650,,"Tenant"
93776,"Sarah","Adams","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",7650,5100,"Owner"
93776,"""Sarah""","""Adams""","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",7650,5100,"Owner"
60421,"Natalie","Barrett","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",7650,2550,"Tenant"
60421,"""Natalie""","""Barrett""","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",7650,2550,"Tenant"
12168,"Agata","Walker","Rich",4250,"Segment2","Silver","Professional",12750,"One Month Late",7650,11475,"Tenant"
12168,"""Agata""","""Walker""","Rich",4250,"Segment2","Silver","Professional",12750,"One Month Late",7650,11475,"Tenant"
32311,"Sam","Brown","Rich",3750,"Segment2","Silver","Professional",11250,"Normal",7874,1125,"Owner"
32311,"""Sam""","""Brown""","Rich",3750,"Segment2","Silver","Professional",11250,"Normal",7874,1125,"Owner"
59657,"Max","Watson","Average",3750,"Segment3","Silver","Clerical",11250,"",7874,3375,"Tenant"
59657,"""Max""","""Watson""","Average",3750,"Segment3","Silver","Clerical",11250,"",7874,3375,"Tenant"
54755,"Jasmine","Gray","Rich",3750,"Segment2","Silver","Professional",11250,"Normal",7874,5625,"Tenant"
54755,"""Jasmine""","""Gray""","Rich",3750,"Segment2","Silver","Professional",11250,"Normal",7874,5625,"Tenant"
91486,"Sam","Rogers","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",7875,3150,"Tenant"
91486,"""Sam""","""Rogers""","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",7875,3150,"Tenant"
73480,"Roman","Johnson","Very Rich",5250,"Segment1","Gold","Professional",15750,"Normal",7875,4725,"Owner"
73480,"""Roman""","""Johnson""","Very Rich",5250,"Segment1","Gold","Professional",15750,"Normal",7875,4725,"Owner"
74398,"Hailey","Gray","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",7875,7875,"Owner"
74398,"""Hailey""","""Gray""","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",7875,7875,"Owner"
10472,"Ashton","Hamilton","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",7875,12600,"Owner"
10472,"""Ashton""","""Hamilton""","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",7875,12600,"Owner"
96380,"Garry","Davis","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",7875,11025,"Tenant"
96380,"""Garry""","""Davis""","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",7875,11025,"Tenant"
38638,"Natalie","Anderson","Average",2750,"Segment3","Silver","Manager",8250,"Normal",8250,,"Tenant"
38638,"""Natalie""","""Anderson""","Average",2750,"Segment3","Silver","Manager",8250,"Normal",8250,,"Tenant"
53780,"Michelle","Craig","Average",2750,"Segment3","Silver","Professional",8250,"Four Months Late",8250,6600,"Tenant"
53780,"""Michelle""","""Craig""","Average",2750,"Segment3","Silver","Professional",8250,"Four Months Late",8250,6600,"Tenant"
99608,"Lucy","Adams","Poor",2750,"Segment4","Bronze","Manager",8250,"Three Months Late",8250,2475,"Tenant"
99608,"""Lucy""","""Adams""","Poor",2750,"Segment4","Bronze","Manager",8250,"Three Months Late",8250,2475,"Tenant"
77259,"George","Elliott","Poor",2750,"Segment4","","Clerical",8250,"One Month Late",8250,4125,"Tenant"
77259,"""George""","""Elliott""","Poor",2750,"Segment4","","Clerical",8250,"One Month Late",8250,4125,"Tenant"
28521,"Tiana","Chapman","Poor",2750,"Segment4","Bronze","Professional",8250,"Two Months Late",8250,4950,"Tenant"
28521,"""Tiana""","""Chapman""","Poor",2750,"Segment4","Bronze","Professional",8250,"Two Months Late",8250,4950,"Tenant"
29920,"Melanie","Elliott","Poor",2750,"Segment4","Bronze","Professional",8250,"More Than Four Months",8250,4950,"Tenant"
29920,"""Melanie""","""Elliott""","Poor",2750,"Segment4","Bronze","Professional",8250,"More Than Four Months",8250,4950,"Tenant"
69647,"Edward","Morgan","Average",2750,"Segment3","Silver","Worker",8250,"Three Months Late",8250,5775,"Tenant"
69647,"""Edward""","""Morgan""","Average",2750,"Segment3","Silver","Worker",8250,"Three Months Late",8250,5775,"Tenant"
36081,"Tara","Ferguson","Poor",2750,"Segment4","Bronze","Technician",8250,"More Than Four Months",8250,7425,"Tenant"
36081,"""Tara""","""Ferguson""","Poor",2750,"Segment4","Bronze","Technician",8250,"More Than Four Months",8250,7425,"Tenant"
48286,"Sofia","Chapman","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",8925,5100,"Owner"
48286,"""Sofia""","""Chapman""","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",8925,5100,"Owner"
55013,"James","Perkins","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",8925,5100,"Tenant"
55013,"""James""","""Perkins""","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",8925,5100,"Tenant"
18562,"Luke","Perry","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",8925,6375,"Owner"
18562,"""Luke""","""Perry""","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",8925,6375,"Owner"
51022,"Rebecca","Martin","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",8925,6375,"Owner"
51022,"""Rebecca""","""Martin""","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",8925,6375,"Owner"
71128,"Chester","Roberts","Rich",4250,"Segment2","Silver","Professional",12750,"One Month Late",8925,10200,"Owner"
71128,"""Chester""","""Roberts""","Rich",4250,"Segment2","Silver","Professional",12750,"One Month Late",8925,10200,"Owner"
92195,"Valeria","Carroll","Very Rich",4250,"Segment1","Gold","Professional",12750,"Normal",8925,10200,"Owner"
92195,"""Valeria""","""Carroll""","Very Rich",4250,"Segment1","Gold","Professional",12750,"Normal",8925,10200,"Owner"
